dataset,level,sample_id,boundary,production_replay_valid,opcode,before,after,delta
own_v1,O3,h00032,main_default_opt_2,True,switch,2,2,0
own_v1,O3,h00032,main_default_opt_2,True,trunc,10,10,0
own_v1,O3,h00032,main_default_opt_2,True,xor,15,15,0
own_v1,O3,h00032,main_default_opt_2,True,zext,19,19,0
own_v1,O3,h00032,bundle_default_opt_3,True,add,23,23,0
own_v1,O3,h00032,bundle_default_opt_3,True,alloca,1,1,0
own_v1,O3,h00032,bundle_default_opt_3,True,and,13,13,0
own_v1,O3,h00032,bundle_default_opt_3,True,br,55,55,0
own_v1,O3,h00032,bundle_default_opt_3,True,call,12,12,0
own_v1,O3,h00032,bundle_default_opt_3,True,getelementptr,57,57,0
own_v1,O3,h00032,bundle_default_opt_3,True,icmp,31,31,0
own_v1,O3,h00032,bundle_default_opt_3,True,inttoptr,8,8,0
own_v1,O3,h00032,bundle_default_opt_3,True,load,75,65,-10
own_v1,O3,h00032,bundle_default_opt_3,True,lshr,8,8,0
own_v1,O3,h00032,bundle_default_opt_3,True,phi,28,28,0
own_v1,O3,h00032,bundle_default_opt_3,True,ptrtoint,1,1,0
own_v1,O3,h00032,bundle_default_opt_3,True,ret,9,9,0
own_v1,O3,h00032,bundle_default_opt_3,True,select,19,19,0
own_v1,O3,h00032,bundle_default_opt_3,True,shl,4,4,0
own_v1,O3,h00032,bundle_default_opt_3,True,store,497,387,-110
own_v1,O3,h00032,bundle_default_opt_3,True,switch,2,2,0
own_v1,O3,h00032,bundle_default_opt_3,True,trunc,10,10,0
own_v1,O3,h00032,bundle_default_opt_3,True,xor,15,15,0
own_v1,O3,h00032,bundle_default_opt_3,True,zext,12,11,-1
own_v1,O3,h00032,bundle_default_opt_4,True,add,23,23,0
own_v1,O3,h00032,bundle_default_opt_4,True,alloca,1,1,0
own_v1,O3,h00032,bundle_default_opt_4,True,and,13,13,0
own_v1,O3,h00032,bundle_default_opt_4,True,br,55,55,0
own_v1,O3,h00032,bundle_default_opt_4,True,call,12,12,0
own_v1,O3,h00032,bundle_default_opt_4,True,getelementptr,57,57,0
own_v1,O3,h00032,bundle_default_opt_4,True,icmp,31,31,0
own_v1,O3,h00032,bundle_default_opt_4,True,inttoptr,8,8,0
own_v1,O3,h00032,bundle_default_opt_4,True,load,65,65,0
own_v1,O3,h00032,bundle_default_opt_4,True,lshr,8,8,0
own_v1,O3,h00032,bundle_default_opt_4,True,phi,28,28,0
own_v1,O3,h00032,bundle_default_opt_4,True,ptrtoint,1,1,0
own_v1,O3,h00032,bundle_default_opt_4,True,ret,9,9,0
own_v1,O3,h00032,bundle_default_opt_4,True,select,19,19,0
own_v1,O3,h00032,bundle_default_opt_4,True,shl,4,4,0
own_v1,O3,h00032,bundle_default_opt_4,True,store,387,358,-29
own_v1,O3,h00032,bundle_default_opt_4,True,switch,2,2,0
own_v1,O3,h00032,bundle_default_opt_4,True,trunc,10,10,0
own_v1,O3,h00032,bundle_default_opt_4,True,xor,15,15,0
own_v1,O3,h00032,bundle_default_opt_4,True,zext,11,11,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,add,23,23,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,and,13,13,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,br,55,55,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,call,12,12,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,getelementptr,57,57,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,icmp,31,31,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,inttoptr,8,8,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,load,65,65,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,lshr,8,8,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,phi,28,28,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,ptrtoint,1,1,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,select,19,19,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,shl,4,4,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,store,358,355,-3
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,switch,2,2,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,trunc,10,10,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,xor,15,15,0
own_v1,O3,h00032,bundle_post_opt_4_custom_cleanup,True,zext,11,11,0
own_v1,O3,h00033,main_default_opt_1,True,add,123,115,-8
own_v1,O3,h00033,main_default_opt_1,True,alloca,7,5,-2
own_v1,O3,h00033,main_default_opt_1,True,and,20,20,0
own_v1,O3,h00033,main_default_opt_1,True,ashr,1,1,0
own_v1,O3,h00033,main_default_opt_1,True,br,46,47,1
own_v1,O3,h00033,main_default_opt_1,True,call,31,24,-7
own_v1,O3,h00033,main_default_opt_1,True,getelementptr,63,41,-22
own_v1,O3,h00033,main_default_opt_1,True,icmp,35,35,0
own_v1,O3,h00033,main_default_opt_1,True,inttoptr,90,84,-6
own_v1,O3,h00033,main_default_opt_1,True,load,167,138,-29
own_v1,O3,h00033,main_default_opt_1,True,lshr,11,11,0
own_v1,O3,h00033,main_default_opt_1,True,mul,5,5,0
own_v1,O3,h00033,main_default_opt_1,True,or,2,2,0
own_v1,O3,h00033,main_default_opt_1,True,phi,21,33,12
own_v1,O3,h00033,main_default_opt_1,True,ptrtoint,4,4,0
own_v1,O3,h00033,main_default_opt_1,True,ret,11,8,-3
own_v1,O3,h00033,main_default_opt_1,True,sdiv,1,1,0
own_v1,O3,h00033,main_default_opt_1,True,select,20,20,0
own_v1,O3,h00033,main_default_opt_1,True,sext,15,15,0
own_v1,O3,h00033,main_default_opt_1,True,shl,22,22,0
own_v1,O3,h00033,main_default_opt_1,True,store,937,912,-25
own_v1,O3,h00033,main_default_opt_1,True,switch,2,2,0
own_v1,O3,h00033,main_default_opt_1,True,trunc,21,17,-4
own_v1,O3,h00033,main_default_opt_1,True,xor,28,28,0
own_v1,O3,h00033,main_default_opt_1,True,zext,42,41,-1
own_v1,O3,h00033,main_default_opt_2,True,add,110,130,20
own_v1,O3,h00033,main_default_opt_2,True,alloca,5,5,0
own_v1,O3,h00033,main_default_opt_2,True,and,40,20,-20
own_v1,O3,h00033,main_default_opt_2,True,ashr,1,1,0
own_v1,O3,h00033,main_default_opt_2,True,br,47,47,0
own_v1,O3,h00033,main_default_opt_2,True,call,24,24,0
own_v1,O3,h00033,main_default_opt_2,True,getelementptr,68,68,0
own_v1,O3,h00033,main_default_opt_2,True,icmp,75,55,-20
own_v1,O3,h00033,main_default_opt_2,True,inttoptr,87,87,0
own_v1,O3,h00033,main_default_opt_2,True,load,138,138,0
own_v1,O3,h00033,main_default_opt_2,True,lshr,11,11,0
own_v1,O3,h00033,main_default_opt_2,True,mul,5,5,0
own_v1,O3,h00033,main_default_opt_2,True,or,2,2,0
own_v1,O3,h00033,main_default_opt_2,True,phi,33,33,0
own_v1,O3,h00033,main_default_opt_2,True,ptrtoint,14,14,0
own_v1,O3,h00033,main_default_opt_2,True,ret,8,8,0
own_v1,O3,h00033,main_default_opt_2,True,sdiv,1,1,0
own_v1,O3,h00033,main_default_opt_2,True,select,40,40,0
own_v1,O3,h00033,main_default_opt_2,True,sext,15,15,0
own_v1,O3,h00033,main_default_opt_2,True,shl,22,22,0
own_v1,O3,h00033,main_default_opt_2,True,store,912,912,0
own_v1,O3,h00033,main_default_opt_2,True,sub,20,0,-20
own_v1,O3,h00033,main_default_opt_2,True,switch,2,2,0
own_v1,O3,h00033,main_default_opt_2,True,trunc,17,17,0
own_v1,O3,h00033,main_default_opt_2,True,xor,28,28,0
own_v1,O3,h00033,main_default_opt_2,True,zext,41,41,0
own_v1,O3,h00033,bundle_default_opt_3,True,add,110,110,0
own_v1,O3,h00033,bundle_default_opt_3,True,alloca,5,5,0
own_v1,O3,h00033,bundle_default_opt_3,True,and,20,18,-2
own_v1,O3,h00033,bundle_default_opt_3,True,ashr,1,1,0
own_v1,O3,h00033,bundle_default_opt_3,True,br,47,47,0
own_v1,O3,h00033,bundle_default_opt_3,True,call,34,31,-3
own_v1,O3,h00033,bundle_default_opt_3,True,getelementptr,48,48,0
own_v1,O3,h00033,bundle_default_opt_3,True,icmp,35,35,0
own_v1,O3,h00033,bundle_default_opt_3,True,inttoptr,77,77,0
own_v1,O3,h00033,bundle_default_opt_3,True,load,137,103,-34
own_v1,O3,h00033,bundle_default_opt_3,True,lshr,11,10,-1
own_v1,O3,h00033,bundle_default_opt_3,True,mul,5,5,0
own_v1,O3,h00033,bundle_default_opt_3,True,or,2,2,0
own_v1,O3,h00033,bundle_default_opt_3,True,phi,29,27,-2
own_v1,O3,h00033,bundle_default_opt_3,True,ptrtoint,12,10,-2
own_v1,O3,h00033,bundle_default_opt_3,True,ret,9,9,0
own_v1,O3,h00033,bundle_default_opt_3,True,sdiv,1,1,0
own_v1,O3,h00033,bundle_default_opt_3,True,select,20,20,0
own_v1,O3,h00033,bundle_default_opt_3,True,sext,15,15,0
own_v1,O3,h00033,bundle_default_opt_3,True,shl,22,22,0
own_v1,O3,h00033,bundle_default_opt_3,True,store,694,463,-231
own_v1,O3,h00033,bundle_default_opt_3,True,switch,2,2,0
own_v1,O3,h00033,bundle_default_opt_3,True,trunc,17,15,-2
own_v1,O3,h00033,bundle_default_opt_3,True,xor,28,25,-3
own_v1,O3,h00033,bundle_default_opt_3,True,zext,35,34,-1
own_v1,O3,h00033,bundle_default_opt_4,True,add,110,110,0
own_v1,O3,h00033,bundle_default_opt_4,True,alloca,5,5,0
own_v1,O3,h00033,bundle_default_opt_4,True,and,18,18,0
own_v1,O3,h00033,bundle_default_opt_4,True,ashr,1,1,0
own_v1,O3,h00033,bundle_default_opt_4,True,br,47,47,0
own_v1,O3,h00033,bundle_default_opt_4,True,call,31,31,0
own_v1,O3,h00033,bundle_default_opt_4,True,getelementptr,48,48,0
own_v1,O3,h00033,bundle_default_opt_4,True,icmp,35,34,-1
own_v1,O3,h00033,bundle_default_opt_4,True,inttoptr,77,77,0
own_v1,O3,h00033,bundle_default_opt_4,True,load,103,103,0
own_v1,O3,h00033,bundle_default_opt_4,True,lshr,10,10,0
own_v1,O3,h00033,bundle_default_opt_4,True,mul,5,5,0
own_v1,O3,h00033,bundle_default_opt_4,True,or,2,2,0
own_v1,O3,h00033,bundle_default_opt_4,True,phi,27,27,0
own_v1,O3,h00033,bundle_default_opt_4,True,ptrtoint,10,10,0
own_v1,O3,h00033,bundle_default_opt_4,True,ret,9,9,0
own_v1,O3,h00033,bundle_default_opt_4,True,sdiv,1,1,0
own_v1,O3,h00033,bundle_default_opt_4,True,select,20,20,0
own_v1,O3,h00033,bundle_default_opt_4,True,sext,15,15,0
own_v1,O3,h00033,bundle_default_opt_4,True,shl,22,22,0
own_v1,O3,h00033,bundle_default_opt_4,True,store,463,450,-13
own_v1,O3,h00033,bundle_default_opt_4,True,switch,2,2,0
own_v1,O3,h00033,bundle_default_opt_4,True,trunc,15,15,0
own_v1,O3,h00033,bundle_default_opt_4,True,xor,25,25,0
own_v1,O3,h00033,bundle_default_opt_4,True,zext,34,33,-1
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,add,110,110,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,alloca,5,5,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,and,18,18,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,ashr,1,1,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,br,47,47,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,call,31,31,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,getelementptr,48,48,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,icmp,34,34,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,inttoptr,77,77,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,load,103,103,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,lshr,10,10,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,mul,5,5,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,or,2,2,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,phi,27,27,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,ptrtoint,10,10,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,sdiv,1,1,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,select,20,20,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,sext,15,15,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,shl,22,22,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,store,450,448,-2
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,switch,2,2,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,trunc,15,15,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,xor,25,25,0
own_v1,O3,h00033,bundle_post_opt_4_custom_cleanup,True,zext,33,33,0
own_v1,O3,h00034,main_default_opt_1,True,add,82,82,0
own_v1,O3,h00034,main_default_opt_1,True,alloca,3,1,-2
own_v1,O3,h00034,main_default_opt_1,True,and,29,29,0
own_v1,O3,h00034,main_default_opt_1,True,br,55,56,1
own_v1,O3,h00034,main_default_opt_1,True,call,27,20,-7
own_v1,O3,h00034,main_default_opt_1,True,getelementptr,134,100,-34
own_v1,O3,h00034,main_default_opt_1,True,icmp,59,59,0
own_v1,O3,h00034,main_default_opt_1,True,inttoptr,39,38,-1
own_v1,O3,h00034,main_default_opt_1,True,load,163,142,-21
own_v1,O3,h00034,main_default_opt_1,True,lshr,19,19,0
own_v1,O3,h00034,main_default_opt_1,True,mul,9,9,0
own_v1,O3,h00034,main_default_opt_1,True,or,1,1,0
own_v1,O3,h00034,main_default_opt_1,True,phi,27,39,12
own_v1,O3,h00034,main_default_opt_1,True,ptrtoint,6,4,-2
own_v1,O3,h00034,main_default_opt_1,True,ret,11,8,-3
own_v1,O3,h00034,main_default_opt_1,True,select,42,42,0
own_v1,O3,h00034,main_default_opt_1,True,sext,6,6,0
own_v1,O3,h00034,main_default_opt_1,True,shl,9,9,0
own_v1,O3,h00034,main_default_opt_1,True,store,973,942,-31
own_v1,O3,h00034,main_default_opt_1,True,switch,2,2,0
own_v1,O3,h00034,main_default_opt_1,True,trunc,28,24,-4
own_v1,O3,h00034,main_default_opt_1,True,xor,37,34,-3
own_v1,O3,h00034,main_default_opt_1,True,zext,45,43,-2
own_v1,O3,h00034,main_default_opt_2,True,add,73,73,0
own_v1,O3,h00034,main_default_opt_2,True,alloca,1,1,0
own_v1,O3,h00034,main_default_opt_2,True,and,31,29,-2
own_v1,O3,h00034,main_default_opt_2,True,br,56,56,0
own_v1,O3,h00034,main_default_opt_2,True,call,20,20,0
own_v1,O3,h00034,main_default_opt_2,True,getelementptr,112,104,-8
own_v1,O3,h00034,main_default_opt_2,True,icmp,61,57,-4
own_v1,O3,h00034,main_default_opt_2,True,inttoptr,24,24,0
own_v1,O3,h00034,main_default_opt_2,True,load,142,133,-9
own_v1,O3,h00034,main_default_opt_2,True,lshr,19,19,0
own_v1,O3,h00034,main_default_opt_2,True,mul,9,9,0
own_v1,O3,h00034,main_default_opt_2,True,or,1,1,0
own_v1,O3,h00034,main_default_opt_2,True,phi,39,39,0
own_v1,O3,h00034,main_default_opt_2,True,ptrtoint,4,4,0
own_v1,O3,h00034,main_default_opt_2,True,ret,8,8,0
own_v1,O3,h00034,main_default_opt_2,True,select,42,42,0
own_v1,O3,h00034,main_default_opt_2,True,sext,6,6,0
own_v1,O3,h00034,main_default_opt_2,True,shl,9,9,0
own_v1,O3,h00034,main_default_opt_2,True,store,942,930,-12
own_v1,O3,h00034,main_default_opt_2,True,sub,2,0,-2
own_v1,O3,h00034,main_default_opt_2,True,switch,2,2,0
own_v1,O3,h00034,main_default_opt_2,True,trunc,24,24,0
own_v1,O3,h00034,main_default_opt_2,True,xor,34,34,0
own_v1,O3,h00034,main_default_opt_2,True,zext,43,43,0
own_v1,O3,h00034,bundle_default_opt_3,True,add,60,60,0
own_v1,O3,h00034,bundle_default_opt_3,True,alloca,1,1,0
own_v1,O3,h00034,bundle_default_opt_3,True,and,28,28,0
own_v1,O3,h00034,bundle_default_opt_3,True,br,56,56,0
own_v1,O3,h00034,bundle_default_opt_3,True,call,25,25,0
own_v1,O3,h00034,bundle_default_opt_3,True,getelementptr,87,87,0
own_v1,O3,h00034,bundle_default_opt_3,True,icmp,45,45,0
own_v1,O3,h00034,bundle_default_opt_3,True,inttoptr,17,17,0
own_v1,O3,h00034,bundle_default_opt_3,True,load,132,123,-9
own_v1,O3,h00034,bundle_default_opt_3,True,lshr,19,19,0
own_v1,O3,h00034,bundle_default_opt_3,True,mul,9,9,0
own_v1,O3,h00034,bundle_default_opt_3,True,phi,36,36,0
own_v1,O3,h00034,bundle_default_opt_3,True,ptrtoint,2,2,0
own_v1,O3,h00034,bundle_default_opt_3,True,ret,9,9,0
own_v1,O3,h00034,bundle_default_opt_3,True,select,28,28,0
own_v1,O3,h00034,bundle_default_opt_3,True,sext,6,6,0
own_v1,O3,h00034,bundle_default_opt_3,True,shl,9,9,0
own_v1,O3,h00034,bundle_default_opt_3,True,store,866,671,-195
own_v1,O3,h00034,bundle_default_opt_3,True,switch,2,2,0
own_v1,O3,h00034,bundle_default_opt_3,True,trunc,24,24,0
own_v1,O3,h00034,bundle_default_opt_3,True,xor,34,34,0
own_v1,O3,h00034,bundle_default_opt_3,True,zext,39,38,-1
own_v1,O3,h00034,bundle_default_opt_4,True,add,60,60,0
own_v1,O3,h00034,bundle_default_opt_4,True,alloca,1,1,0
own_v1,O3,h00034,bundle_default_opt_4,True,and,28,28,0
own_v1,O3,h00034,bundle_default_opt_4,True,br,56,56,0
own_v1,O3,h00034,bundle_default_opt_4,True,call,25,25,0
own_v1,O3,h00034,bundle_default_opt_4,True,getelementptr,87,87,0
own_v1,O3,h00034,bundle_default_opt_4,True,icmp,45,45,0
own_v1,O3,h00034,bundle_default_opt_4,True,inttoptr,17,17,0
own_v1,O3,h00034,bundle_default_opt_4,True,load,123,123,0
own_v1,O3,h00034,bundle_default_opt_4,True,lshr,19,19,0
own_v1,O3,h00034,bundle_default_opt_4,True,mul,9,9,0
own_v1,O3,h00034,bundle_default_opt_4,True,phi,36,36,0
own_v1,O3,h00034,bundle_default_opt_4,True,ptrtoint,2,2,0
own_v1,O3,h00034,bundle_default_opt_4,True,ret,9,9,0
own_v1,O3,h00034,bundle_default_opt_4,True,select,28,28,0
own_v1,O3,h00034,bundle_default_opt_4,True,sext,6,6,0
own_v1,O3,h00034,bundle_default_opt_4,True,shl,9,9,0
own_v1,O3,h00034,bundle_default_opt_4,True,store,671,632,-39
own_v1,O3,h00034,bundle_default_opt_4,True,switch,2,2,0
own_v1,O3,h00034,bundle_default_opt_4,True,trunc,24,24,0
own_v1,O3,h00034,bundle_default_opt_4,True,xor,34,34,0
own_v1,O3,h00034,bundle_default_opt_4,True,zext,38,38,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,add,60,60,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,and,28,28,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,br,56,56,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,call,25,25,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,getelementptr,87,87,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,icmp,45,45,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,inttoptr,17,17,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,load,123,123,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,lshr,19,19,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,mul,9,9,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,phi,36,36,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,ptrtoint,2,2,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,select,28,28,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,sext,6,6,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,shl,9,9,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,store,632,628,-4
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,switch,2,2,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,trunc,24,24,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,xor,34,34,0
own_v1,O3,h00034,bundle_post_opt_4_custom_cleanup,True,zext,38,38,0
own_v1,O3,h00035,main_default_opt_1,True,add,65,63,-2
own_v1,O3,h00035,main_default_opt_1,True,alloca,7,5,-2
own_v1,O3,h00035,main_default_opt_1,True,and,28,28,0
own_v1,O3,h00035,main_default_opt_1,True,br,34,35,1
own_v1,O3,h00035,main_default_opt_1,True,call,32,24,-8
own_v1,O3,h00035,main_default_opt_1,True,getelementptr,109,89,-20
own_v1,O3,h00035,main_default_opt_1,True,icmp,35,35,0
own_v1,O3,h00035,main_default_opt_1,True,inttoptr,33,31,-2
own_v1,O3,h00035,main_default_opt_1,True,load,137,135,-2
own_v1,O3,h00035,main_default_opt_1,True,lshr,15,15,0
own_v1,O3,h00035,main_default_opt_1,True,mul,1,1,0
own_v1,O3,h00035,main_default_opt_1,True,phi,28,41,13
own_v1,O3,h00035,main_default_opt_1,True,ptrtoint,4,3,-1
own_v1,O3,h00035,main_default_opt_1,True,ret,14,10,-4
own_v1,O3,h00035,main_default_opt_1,True,select,18,18,0
own_v1,O3,h00035,main_default_opt_1,True,sext,3,3,0
own_v1,O3,h00035,main_default_opt_1,True,shl,11,11,0
own_v1,O3,h00035,main_default_opt_1,True,store,787,749,-38
own_v1,O3,h00035,main_default_opt_1,True,sub,2,2,0
own_v1,O3,h00035,main_default_opt_1,True,switch,3,3,0
own_v1,O3,h00035,main_default_opt_1,True,trunc,21,19,-2
own_v1,O3,h00035,main_default_opt_1,True,xor,28,27,-1
own_v1,O3,h00035,main_default_opt_1,True,zext,30,28,-2
own_v1,O3,h00035,main_default_opt_2,True,add,62,68,6
own_v1,O3,h00035,main_default_opt_2,True,alloca,4,4,0
own_v1,O3,h00035,main_default_opt_2,True,and,34,28,-6
own_v1,O3,h00035,main_default_opt_2,True,br,35,35,0
own_v1,O3,h00035,main_default_opt_2,True,call,22,20,-2
own_v1,O3,h00035,main_default_opt_2,True,getelementptr,82,82,0
own_v1,O3,h00035,main_default_opt_2,True,icmp,47,41,-6
own_v1,O3,h00035,main_default_opt_2,True,inttoptr,32,32,0
own_v1,O3,h00035,main_default_opt_2,True,load,135,137,2
own_v1,O3,h00035,main_default_opt_2,True,lshr,15,15,0
own_v1,O3,h00035,main_default_opt_2,True,mul,1,1,0
own_v1,O3,h00035,main_default_opt_2,True,phi,41,41,0
own_v1,O3,h00035,main_default_opt_2,True,ptrtoint,6,6,0
own_v1,O3,h00035,main_default_opt_2,True,ret,10,10,0
own_v1,O3,h00035,main_default_opt_2,True,select,24,24,0
own_v1,O3,h00035,main_default_opt_2,True,sext,3,3,0
own_v1,O3,h00035,main_default_opt_2,True,shl,11,11,0
own_v1,O3,h00035,main_default_opt_2,True,store,731,733,2
own_v1,O3,h00035,main_default_opt_2,True,sub,8,2,-6
own_v1,O3,h00035,main_default_opt_2,True,switch,3,3,0
own_v1,O3,h00035,main_default_opt_2,True,trunc,19,19,0
own_v1,O3,h00035,main_default_opt_2,True,xor,27,27,0
own_v1,O3,h00035,main_default_opt_2,True,zext,28,28,0
own_v1,O3,h00035,bundle_default_opt_3,True,add,55,55,0
own_v1,O3,h00035,bundle_default_opt_3,True,alloca,4,4,0
own_v1,O3,h00035,bundle_default_opt_3,True,and,28,28,0
own_v1,O3,h00035,bundle_default_opt_3,True,br,35,35,0
own_v1,O3,h00035,bundle_default_opt_3,True,call,25,25,0
own_v1,O3,h00035,bundle_default_opt_3,True,getelementptr,66,66,0
own_v1,O3,h00035,bundle_default_opt_3,True,icmp,31,31,0
own_v1,O3,h00035,bundle_default_opt_3,True,inttoptr,27,27,0
own_v1,O3,h00035,bundle_default_opt_3,True,load,135,102,-33
own_v1,O3,h00035,bundle_default_opt_3,True,lshr,15,15,0
own_v1,O3,h00035,bundle_default_opt_3,True,mul,1,1,0
own_v1,O3,h00035,bundle_default_opt_3,True,phi,35,35,0
own_v1,O3,h00035,bundle_default_opt_3,True,ptrtoint,4,4,0
own_v1,O3,h00035,bundle_default_opt_3,True,ret,11,11,0
own_v1,O3,h00035,bundle_default_opt_3,True,select,14,14,0
own_v1,O3,h00035,bundle_default_opt_3,True,sext,2,2,0
own_v1,O3,h00035,bundle_default_opt_3,True,shl,10,10,0
own_v1,O3,h00035,bundle_default_opt_3,True,store,599,425,-174
